x,y
-2.2837358390053986,3.8938769940764324
-0.4196200676048605,4.188211063244939
1.4935513819904322,4.286322419634441
3.5538898661699747,2.814652073791912
5.025560212012508,-0.3739670088669058
4.584059108259748,-2.483361171241203
3.0142774060277127,-5.083312115563007
-0.07623032024160281,-5.524813219315767
-4.049740254016438,-5.426701862926265
-6.747802554727745,-2.630528205825456
-7.728916118622767,0.21470112947010733
-6.894969589311998,4.629712166997699
-4.981798139716705,7.622108536877516
